Date,category,Member_number
31/10/2024,Produce,M0106
31/10/2024,Beverages,M0013
01/11/2024,Meat,M0065
01/11/2024,Dairy,M0281
01/11/2024,Meat,M0272
01/11/2024,Bakery,M0244
01/11/2024,Snacks,M0015
01/11/2024,Canned Goods,M0226
01/11/2024,Beverages,M0465
01/11/2024,Frozen,M0131
01/11/2024,Produce,M0195
01/11/2024,Bakery,M0293
01/11/2024,Beverages,M0209
01/11/2024,Household,M0439
01/11/2024,Frozen,M0381
01/11/2024,Bakery,M0113
01/11/2024,Produce,M0244
01/11/2024,Snacks,M0166
01/11/2024,Snacks,M0191
01/11/2024,Personal Care,M0257
01/11/2024,Snacks,M0327
01/11/2024,Bakery,M0218
01/11/2024,Snacks,M0495
01/11/2024,Snacks,M0359
01/11/2024,Meat,M0275
02/11/2024,Produce,M0450
02/11/2024,Meat,M0030
02/11/2024,Canned Goods,M0009
02/11/2024,Produce,M0475
02/11/2024,Produce,M0170
02/11/2024,Frozen,M0290
02/11/2024,Produce,M0168
02/11/2024,Snacks,M0344
02/11/2024,Bakery,M0497
02/11/2024,Canned Goods,M0145
02/11/2024,Meat,M0413
02/11/2024,Snacks,M0228
02/11/2024,Snacks,M0306
02/11/2024,Personal Care,M0076
02/11/2024,Dairy,M0223
02/11/2024,Household,M0177
02/11/2024,Snacks,M0457
02/11/2024,Bakery,M0189
02/11/2024,Snacks,M0467
02/11/2024,Dairy,M0302
02/11/2024,Produce,M0046
02/11/2024,Bakery,M0382
02/11/2024,Produce,M0017
02/11/2024,Snacks,M0066
03/11/2024,Bakery,M0140
03/11/2024,Produce,M0302
03/11/2024,Beverages,M0286
03/11/2024,Snacks,M0350
03/11/2024,Dairy,M0466
03/11/2024,Snacks,M0216
03/11/2024,Bakery,M0032
03/11/2024,Bakery,M0457
03/11/2024,Produce,M0303
03/11/2024,Bakery,M0088
03/11/2024,Produce,M0063
03/11/2024,Bakery,M0410
03/11/2024,Produce,M0387
03/11/2024,Produce,M0279
03/11/2024,Dairy,M0459
03/11/2024,Bakery,M0074
03/11/2024,Canned Goods,M0306
03/11/2024,Dairy,M0420
03/11/2024,Beverages,M0124
03/11/2024,Frozen,M0269
03/11/2024,Produce,M0382
03/11/2024,Dairy,M0285
04/11/2024,Snacks,M0456
04/11/2024,Snacks,M0369
04/11/2024,Meat,M0311
04/11/2024,Meat,M0375
04/11/2024,Dairy,M0120
04/11/2024,Produce,M0080
04/11/2024,Beverages,M0042
04/11/2024,Dairy,M0021
04/11/2024,Snacks,M0010
04/11/2024,Frozen,M0313
04/11/2024,Meat,M0153
04/11/2024,Canned Goods,M0312
04/11/2024,Produce,M0294
04/11/2024,Canned Goods,M0086
05/11/2024,Bakery,M0456
05/11/2024,Canned Goods,M0079
05/11/2024,Produce,M0301
05/11/2024,Snacks,M0199
05/11/2024,Produce,M0147
05/11/2024,Produce,M0488
05/11/2024,Canned Goods,M0106
05/11/2024,Dairy,M0401
05/11/2024,Produce,M0193
05/11/2024,Bakery,M0493
05/11/2024,Produce,M0477
05/11/2024,Snacks,M0122
05/11/2024,Produce,M0077
05/11/2024,Snacks,M0312
05/11/2024,Dairy,M0112
05/11/2024,Canned Goods,M0349
05/11/2024,Bakery,M0297
05/11/2024,Canned Goods,M0170
05/11/2024,Frozen,M0006
05/11/2024,Bakery,M0197
05/11/2024,Bakery,M0098
05/11/2024,Beverages,M0459
05/11/2024,Bakery,M0329
05/11/2024,Canned Goods,M0230
05/11/2024,Meat,M0168
06/11/2024,Beverages,M0475
06/11/2024,Snacks,M0474
06/11/2024,Beverages,M0357
06/11/2024,Produce,M0429
06/11/2024,Snacks,M0028
06/11/2024,Snacks,M0306
06/11/2024,Household,M0002
06/11/2024,Bakery,M0212
06/11/2024,Household,M0068
06/11/2024,Canned Goods,M0128
06/11/2024,Produce,M0333
06/11/2024,Dairy,M0024
06/11/2024,Produce,M0253
06/11/2024,Personal Care,M0368
06/11/2024,Household,M0230
06/11/2024,Bakery,M0488
07/11/2024,Beverages,M0199
07/11/2024,Dairy,M0358
07/11/2024,Beverages,M0448
07/11/2024,Meat,M0161
07/11/2024,Bakery,M0140
07/11/2024,Meat,M0493
07/11/2024,Produce,M0076
07/11/2024,Meat,M0019
07/11/2024,Frozen,M0393
07/11/2024,Bakery,M0330
07/11/2024,Beverages,M0401
07/11/2024,Canned Goods,M0050
07/11/2024,Produce,M0232
07/11/2024,Snacks,M0295
07/11/2024,Snacks,M0425
07/11/2024,Household,M0394
07/11/2024,Household,M0012
07/11/2024,Canned Goods,M0335
07/11/2024,Canned Goods,M0479
07/11/2024,Dairy,M0015
07/11/2024,Snacks,M0028
08/11/2024,Bakery,M0373
08/11/2024,Bakery,M0266
08/11/2024,Canned Goods,M0141
08/11/2024,Household,M0236
08/11/2024,Produce,M0386
08/11/2024,Meat,M0218
08/11/2024,Produce,M0015
08/11/2024,Produce,M0302
08/11/2024,Produce,M0441
08/11/2024,Produce,M0138
08/11/2024,Household,M0406
08/11/2024,Snacks,M0232
08/11/2024,Produce,M0089
08/11/2024,Frozen,M0463
08/11/2024,Household,M0077
08/11/2024,Dairy,M0136
08/11/2024,Frozen,M0405
08/11/2024,Bakery,M0469
08/11/2024,Meat,M0406
08/11/2024,Canned Goods,M0110
08/11/2024,Household,M0353
09/11/2024,Bakery,M0353
09/11/2024,Dairy,M0424
09/11/2024,Snacks,M0392
09/11/2024,Dairy,M0243
09/11/2024,Produce,M0035
09/11/2024,Snacks,M0325
09/11/2024,Produce,M0382
09/11/2024,Dairy,M0355
09/11/2024,Canned Goods,M0239
09/11/2024,Meat,M0334
09/11/2024,Snacks,M0149
09/11/2024,Meat,M0111
09/11/2024,Canned Goods,M0408
09/11/2024,Produce,M0017
09/11/2024,Bakery,M0402
09/11/2024,Snacks,M0226
09/11/2024,Beverages,M0140
09/11/2024,Produce,M0144
09/11/2024,Canned Goods,M0260
09/11/2024,Beverages,M0217
09/11/2024,Beverages,M0162
10/11/2024,Beverages,M0467
10/11/2024,Bakery,M0329
10/11/2024,Bakery,M0071
10/11/2024,Snacks,M0366
10/11/2024,Produce,M0229
10/11/2024,Produce,M0434
10/11/2024,Canned Goods,M0063
10/11/2024,Snacks,M0297
10/11/2024,Household,M0245
10/11/2024,Canned Goods,M0007
10/11/2024,Produce,M0393
10/11/2024,Beverages,M0260
10/11/2024,Produce,M0089
10/11/2024,Dairy,M0177
10/11/2024,Personal Care,M0204
10/11/2024,Beverages,M0134
10/11/2024,Canned Goods,M0082
10/11/2024,Bakery,M0488
11/11/2024,Bakery,M0026
11/11/2024,Canned Goods,M0028
11/11/2024,Produce,M0064
11/11/2024,Produce,M0324
11/11/2024,Produce,M0223
11/11/2024,Frozen,M0080
11/11/2024,Beverages,M0051
11/11/2024,Meat,M0458
11/11/2024,Bakery,M0102
11/11/2024,Beverages,M0176
11/11/2024,Snacks,M0010
11/11/2024,Frozen,M0237
11/11/2024,Dairy,M0457
11/11/2024,Dairy,M0423
11/11/2024,Produce,M0100
11/11/2024,Beverages,M0499
11/11/2024,Snacks,M0378
11/11/2024,Frozen,M0228
12/11/2024,Produce,M0363
12/11/2024,Household,M0180
12/11/2024,Snacks,M0421
12/11/2024,Snacks,M0048
12/11/2024,Bakery,M0087
12/11/2024,Snacks,M0385
12/11/2024,Bakery,M0019
12/11/2024,Snacks,M0046
12/11/2024,Meat,M0451
12/11/2024,Meat,M0386
12/11/2024,Bakery,M0056
12/11/2024,Snacks,M0229
12/11/2024,Household,M0145
12/11/2024,Produce,M0092
12/11/2024,Household,M0082
12/11/2024,Produce,M0225
13/11/2024,Dairy,M0123
13/11/2024,Produce,M0332
13/11/2024,Snacks,M0251
13/11/2024,Produce,M0296
13/11/2024,Bakery,M0323
13/11/2024,Beverages,M0130
13/11/2024,Beverages,M0252
13/11/2024,Snacks,M0358
13/11/2024,Snacks,M0432
13/11/2024,Bakery,M0180
13/11/2024,Snacks,M0408
13/11/2024,Frozen,M0349
13/11/2024,Meat,M0495
13/11/2024,Produce,M0110
13/11/2024,Produce,M0482
13/11/2024,Frozen,M0468
13/11/2024,Beverages,M0338
13/11/2024,Beverages,M0078
14/11/2024,Frozen,M0337
14/11/2024,Produce,M0083
14/11/2024,Produce,M0191
14/11/2024,Bakery,M0417
14/11/2024,Bakery,M0143
14/11/2024,Snacks,M0237
14/11/2024,Frozen,M0287
14/11/2024,Household,M0277
14/11/2024,Snacks,M0387
14/11/2024,Snacks,M0382
14/11/2024,Beverages,M0450
14/11/2024,Bakery,M0291
14/11/2024,Produce,M0169
14/11/2024,Frozen,M0443
14/11/2024,Produce,M0144
14/11/2024,Produce,M0184
14/11/2024,Snacks,M0045
15/11/2024,Produce,M0070
15/11/2024,Produce,M0304
15/11/2024,Meat,M0015
15/11/2024,Beverages,M0235
15/11/2024,Household,M0212
15/11/2024,Dairy,M0290
15/11/2024,Canned Goods,M0060
15/11/2024,Beverages,M0252
15/11/2024,Produce,M0446
15/11/2024,Household,M0002
15/11/2024,Snacks,M0236
15/11/2024,Beverages,M0336
15/11/2024,Produce,M0019
15/11/2024,Frozen,M0482
15/11/2024,Household,M0049
15/11/2024,Beverages,M0078
15/11/2024,Beverages,M0472
15/11/2024,Canned Goods,M0028
15/11/2024,Bakery,M0048
15/11/2024,Bakery,M0096
15/11/2024,Canned Goods,M0165
15/11/2024,Produce,M0458
16/11/2024,Beverages,M0086
16/11/2024,Beverages,M0046
16/11/2024,Dairy,M0346
16/11/2024,Snacks,M0186
16/11/2024,Bakery,M0156
16/11/2024,Meat,M0493
16/11/2024,Bakery,M0398
16/11/2024,Produce,M0009
16/11/2024,Produce,M0115
16/11/2024,Produce,M0154
16/11/2024,Snacks,M0130
16/11/2024,Beverages,M0331
16/11/2024,Bakery,M0081
16/11/2024,Produce,M0384
16/11/2024,Dairy,M0290
16/11/2024,Dairy,M0147
16/11/2024,Personal Care,M0295
16/11/2024,Household,M0466
16/11/2024,Frozen,M0269
16/11/2024,Meat,M0133
17/11/2024,Produce,M0454
17/11/2024,Snacks,M0151
17/11/2024,Snacks,M0296
17/11/2024,Household,M0063
17/11/2024,Snacks,M0130
17/11/2024,Snacks,M0255
17/11/2024,Personal Care,M0463
17/11/2024,Beverages,M0343
17/11/2024,Snacks,M0214
17/11/2024,Snacks,M0073
17/11/2024,Meat,M0431
17/11/2024,Bakery,M0104
17/11/2024,Snacks,M0158
17/11/2024,Dairy,M0272
17/11/2024,Produce,M0315
17/11/2024,Household,M0238
17/11/2024,Snacks,M0303
18/11/2024,Produce,M0158
18/11/2024,Produce,M0408
18/11/2024,Beverages,M0194
18/11/2024,Dairy,M0427
18/11/2024,Bakery,M0418
18/11/2024,Produce,M0279
18/11/2024,Snacks,M0317
18/11/2024,Dairy,M0479
18/11/2024,Bakery,M0421
18/11/2024,Produce,M0269
18/11/2024,Frozen,M0481
18/11/2024,Frozen,M0199
18/11/2024,Personal Care,M0224
18/11/2024,Meat,M0263
18/11/2024,Produce,M0426
18/11/2024,Produce,M0166
18/11/2024,Bakery,M0180
18/11/2024,Bakery,M0428
18/11/2024,Frozen,M0192
18/11/2024,Dairy,M0397
18/11/2024,Dairy,M0216
18/11/2024,Produce,M0284
18/11/2024,Household,M0352
18/11/2024,Meat,M0107
19/11/2024,Bakery,M0248
19/11/2024,Bakery,M0362
19/11/2024,Produce,M0006
19/11/2024,Beverages,M0031
19/11/2024,Bakery,M0197
19/11/2024,Meat,M0232
19/11/2024,Produce,M0296
19/11/2024,Snacks,M0414
19/11/2024,Produce,M0325
19/11/2024,Snacks,M0460
19/11/2024,Produce,M0135
19/11/2024,Personal Care,M0493
20/11/2024,Dairy,M0322
20/11/2024,Meat,M0375
20/11/2024,Household,M0112
20/11/2024,Frozen,M0015
20/11/2024,Snacks,M0412
20/11/2024,Beverages,M0269
20/11/2024,Meat,M0114
20/11/2024,Canned Goods,M0252
20/11/2024,Personal Care,M0500
20/11/2024,Produce,M0374
20/11/2024,Bakery,M0142
20/11/2024,Bakery,M0114
20/11/2024,Bakery,M0450
20/11/2024,Bakery,M0290
20/11/2024,Canned Goods,M0483
20/11/2024,Produce,M0357
20/11/2024,Dairy,M0025
20/11/2024,Canned Goods,M0368
20/11/2024,Bakery,M0310
20/11/2024,Bakery,M0255
20/11/2024,Canned Goods,M0463
21/11/2024,Household,M0227
21/11/2024,Bakery,M0118
21/11/2024,Snacks,M0412
21/11/2024,Beverages,M0439
21/11/2024,Bakery,M0356
21/11/2024,Household,M0254
21/11/2024,Snacks,M0031
21/11/2024,Snacks,M0161
21/11/2024,Meat,M0215
21/11/2024,Bakery,M0444
21/11/2024,Meat,M0169
21/11/2024,Produce,M0081
21/11/2024,Produce,M0046
21/11/2024,Frozen,M0049
21/11/2024,Meat,M0449
21/11/2024,Snacks,M0298
21/11/2024,Canned Goods,M0407
21/11/2024,Frozen,M0368
21/11/2024,Produce,M0283
21/11/2024,Produce,M0473
21/11/2024,Beverages,M0416
21/11/2024,Produce,M0467
22/11/2024,Personal Care,M0197
22/11/2024,Personal Care,M0191
22/11/2024,Snacks,M0221
22/11/2024,Produce,M0010
22/11/2024,Dairy,M0120
22/11/2024,Meat,M0123
22/11/2024,Produce,M0247
22/11/2024,Produce,M0360
22/11/2024,Meat,M0397
22/11/2024,Frozen,M0221
22/11/2024,Meat,M0261
22/11/2024,Produce,M0058
22/11/2024,Snacks,M0315
22/11/2024,Beverages,M0460
22/11/2024,Produce,M0128
22/11/2024,Produce,M0187
22/11/2024,Bakery,M0205
22/11/2024,Snacks,M0086
22/11/2024,Snacks,M0104
22/11/2024,Meat,M0143
23/11/2024,Beverages,M0402
23/11/2024,Bakery,M0047
23/11/2024,Produce,M0489
23/11/2024,Household,M0428
23/11/2024,Bakery,M0221
23/11/2024,Bakery,M0187
23/11/2024,Snacks,M0050
23/11/2024,Produce,M0197
23/11/2024,Snacks,M0216
23/11/2024,Canned Goods,M0413
23/11/2024,Dairy,M0221
23/11/2024,Dairy,M0380
23/11/2024,Produce,M0090
23/11/2024,Snacks,M0232
23/11/2024,Produce,M0323
23/11/2024,Produce,M0258
23/11/2024,Snacks,M0153
23/11/2024,Bakery,M0256
23/11/2024,Canned Goods,M0403
23/11/2024,Dairy,M0424
23/11/2024,Household,M0258
23/11/2024,Dairy,M0467
23/11/2024,Produce,M0065
23/11/2024,Snacks,M0190
23/11/2024,Bakery,M0091
24/11/2024,Household,M0284
24/11/2024,Snacks,M0159
24/11/2024,Dairy,M0326
24/11/2024,Meat,M0014
24/11/2024,Dairy,M0122
24/11/2024,Frozen,M0215
24/11/2024,Snacks,M0272
24/11/2024,Produce,M0025
24/11/2024,Produce,M0423
24/11/2024,Bakery,M0322
24/11/2024,Produce,M0294
24/11/2024,Beverages,M0169
24/11/2024,Produce,M0103
24/11/2024,Produce,M0354
24/11/2024,Produce,M0371
25/11/2024,Bakery,M0126
25/11/2024,Household,M0041
25/11/2024,Dairy,M0275
25/11/2024,Bakery,M0469
25/11/2024,Frozen,M0297
25/11/2024,Bakery,M0085
25/11/2024,Canned Goods,M0089
25/11/2024,Dairy,M0042
25/11/2024,Produce,M0120
25/11/2024,Frozen,M0279
25/11/2024,Bakery,M0459
25/11/2024,Produce,M0033
25/11/2024,Meat,M0276
25/11/2024,Canned Goods,M0153
25/11/2024,Produce,M0090
25/11/2024,Produce,M0104
25/11/2024,Dairy,M0436
25/11/2024,Produce,M0012
26/11/2024,Canned Goods,M0391
26/11/2024,Canned Goods,M0047
26/11/2024,Canned Goods,M0392
26/11/2024,Produce,M0206
26/11/2024,Household,M0385
26/11/2024,Bakery,M0381
26/11/2024,Dairy,M0077
26/11/2024,Dairy,M0259
26/11/2024,Canned Goods,M0437
26/11/2024,Snacks,M0092
26/11/2024,Beverages,M0422
26/11/2024,Produce,M0435
26/11/2024,Dairy,M0399
26/11/2024,Produce,M0100
26/11/2024,Snacks,M0383
26/11/2024,Produce,M0195
26/11/2024,Meat,M0192
26/11/2024,Beverages,M0068
26/11/2024,Canned Goods,M0389
26/11/2024,Canned Goods,M0242
27/11/2024,Dairy,M0430
27/11/2024,Produce,M0102
27/11/2024,Produce,M0069
27/11/2024,Canned Goods,M0133
27/11/2024,Snacks,M0189
27/11/2024,Meat,M0211
27/11/2024,Household,M0243
27/11/2024,Snacks,M0166
27/11/2024,Beverages,M0412
27/11/2024,Snacks,M0410
27/11/2024,Personal Care,M0061
27/11/2024,Meat,M0362
27/11/2024,Household,M0279
27/11/2024,Bakery,M0430
27/11/2024,Dairy,M0113
27/11/2024,Bakery,M0030
27/11/2024,Produce,M0323
27/11/2024,Frozen,M0476
27/11/2024,Produce,M0161
27/11/2024,Frozen,M0234
27/11/2024,Produce,M0387
28/11/2024,Produce,M0135
28/11/2024,Bakery,M0255
28/11/2024,Snacks,M0278
28/11/2024,Beverages,M0133
28/11/2024,Household,M0238
28/11/2024,Produce,M0015
28/11/2024,Produce,M0277
28/11/2024,Snacks,M0126
28/11/2024,Snacks,M0345
28/11/2024,Beverages,M0017
28/11/2024,Meat,M0312
28/11/2024,Meat,M0050
28/11/2024,Produce,M0135
28/11/2024,Frozen,M0118
28/11/2024,Produce,M0378
28/11/2024,Canned Goods,M0306
28/11/2024,Canned Goods,M0060
28/11/2024,Canned Goods,M0125
28/11/2024,Bakery,M0467
28/11/2024,Bakery,M0116
28/11/2024,Beverages,M0391
29/11/2024,Meat,M0387
29/11/2024,Produce,M0394
29/11/2024,Beverages,M0171
29/11/2024,Produce,M0147
29/11/2024,Bakery,M0270
29/11/2024,Frozen,M0149
29/11/2024,Produce,M0380
29/11/2024,Canned Goods,M0299
29/11/2024,Beverages,M0028
29/11/2024,Produce,M0149
29/11/2024,Bakery,M0420
29/11/2024,Beverages,M0280
29/11/2024,Produce,M0182
29/11/2024,Meat,M0166
29/11/2024,Personal Care,M0017
29/11/2024,Produce,M0150
29/11/2024,Produce,M0339
29/11/2024,Snacks,M0045
29/11/2024,Dairy,M0330
29/11/2024,Bakery,M0189
29/11/2024,Produce,M0139
29/11/2024,Beverages,M0061
29/11/2024,Frozen,M0294
29/11/2024,Snacks,M0322
29/11/2024,Snacks,M0033
29/11/2024,Frozen,M0299
29/11/2024,Canned Goods,M0415
29/11/2024,Dairy,M0112
29/11/2024,Beverages,M0291
29/11/2024,Personal Care,M0037
29/11/2024,Canned Goods,M0431
29/11/2024,Household,M0495
29/11/2024,Canned Goods,M0100
29/11/2024,Dairy,M0023
29/11/2024,Bakery,M0420
29/11/2024,Bakery,M0424
29/11/2024,Dairy,M0487
29/11/2024,Bakery,M0218
29/11/2024,Beverages,M0089
30/11/2024,Bakery,M0437
30/11/2024,Produce,M0143
30/11/2024,Snacks,M0474
30/11/2024,Snacks,M0056
30/11/2024,Snacks,M0361
30/11/2024,Canned Goods,M0440
30/11/2024,Bakery,M0287
30/11/2024,Bakery,M0211
30/11/2024,Produce,M0441
30/11/2024,Canned Goods,M0179
30/11/2024,Beverages,M0408
30/11/2024,Bakery,M0058
30/11/2024,Canned Goods,M0073
30/11/2024,Beverages,M0215
30/11/2024,Snacks,M0388
30/11/2024,Snacks,M0266
30/11/2024,Canned Goods,M0447
30/11/2024,Canned Goods,M0073
01/12/2024,Household,M0419
01/12/2024,Produce,M0472
01/12/2024,Produce,M0423
01/12/2024,Produce,M0420
01/12/2024,Dairy,M0365
01/12/2024,Produce,M0276
01/12/2024,Snacks,M0049
01/12/2024,Snacks,M0096
01/12/2024,Bakery,M0059
01/12/2024,Household,M0231
01/12/2024,Produce,M0177
01/12/2024,Bakery,M0090
01/12/2024,Dairy,M0282
01/12/2024,Produce,M0036
01/12/2024,Canned Goods,M0171
01/12/2024,Meat,M0126
01/12/2024,Frozen,M0483
01/12/2024,Household,M0299
01/12/2024,Bakery,M0355
01/12/2024,Beverages,M0204
01/12/2024,Produce,M0289
01/12/2024,Bakery,M0356
01/12/2024,Produce,M0462
01/12/2024,Bakery,M0097
01/12/2024,Household,M0238
01/12/2024,Bakery,M0173
01/12/2024,Beverages,M0301
01/12/2024,Snacks,M0088
02/12/2024,Dairy,M0163
02/12/2024,Meat,M0462
02/12/2024,Meat,M0187
02/12/2024,Canned Goods,M0039
02/12/2024,Snacks,M0185
02/12/2024,Household,M0083
02/12/2024,Frozen,M0195
02/12/2024,Produce,M0034
02/12/2024,Produce,M0113
02/12/2024,Frozen,M0425
02/12/2024,Bakery,M0406
02/12/2024,Household,M0230
02/12/2024,Snacks,M0283
02/12/2024,Produce,M0405
02/12/2024,Produce,M0425
02/12/2024,Produce,M0287
02/12/2024,Bakery,M0155
02/12/2024,Snacks,M0165
02/12/2024,Canned Goods,M0450
02/12/2024,Personal Care,M0182
02/12/2024,Snacks,M0239
03/12/2024,Produce,M0240
03/12/2024,Meat,M0139
03/12/2024,Household,M0122
03/12/2024,Snacks,M0420
03/12/2024,Produce,M0049
03/12/2024,Frozen,M0304
03/12/2024,Household,M0115
03/12/2024,Bakery,M0343
03/12/2024,Produce,M0251
03/12/2024,Snacks,M0491
03/12/2024,Canned Goods,M0007
03/12/2024,Produce,M0219
03/12/2024,Snacks,M0077
03/12/2024,Snacks,M0179
03/12/2024,Household,M0145
03/12/2024,Snacks,M0416
03/12/2024,Beverages,M0154
03/12/2024,Frozen,M0121
03/12/2024,Bakery,M0124
03/12/2024,Bakery,M0150
03/12/2024,Meat,M0397
03/12/2024,Bakery,M0381
03/12/2024,Meat,M0268
03/12/2024,Produce,M0327
03/12/2024,Produce,M0001
04/12/2024,Produce,M0410
04/12/2024,Snacks,M0257
04/12/2024,Meat,M0398
04/12/2024,Beverages,M0224
04/12/2024,Household,M0499
04/12/2024,Canned Goods,M0368
04/12/2024,Canned Goods,M0330
04/12/2024,Canned Goods,M0065
04/12/2024,Snacks,M0069
04/12/2024,Canned Goods,M0067
04/12/2024,Produce,M0433
04/12/2024,Meat,M0050
04/12/2024,Dairy,M0314
04/12/2024,Bakery,M0309
04/12/2024,Dairy,M0091
04/12/2024,Produce,M0115
04/12/2024,Produce,M0374
05/12/2024,Snacks,M0074
05/12/2024,Snacks,M0280
05/12/2024,Household,M0269
05/12/2024,Meat,M0125
05/12/2024,Canned Goods,M0116
05/12/2024,Household,M0174
05/12/2024,Canned Goods,M0181
05/12/2024,Meat,M0226
05/12/2024,Beverages,M0157
05/12/2024,Beverages,M0164
05/12/2024,Dairy,M0071
05/12/2024,Produce,M0499
05/12/2024,Canned Goods,M0222
05/12/2024,Frozen,M0126
05/12/2024,Dairy,M0145
06/12/2024,Bakery,M0299
06/12/2024,Produce,M0339
06/12/2024,Produce,M0424
06/12/2024,Produce,M0248
06/12/2024,Produce,M0193
06/12/2024,Bakery,M0419
06/12/2024,Bakery,M0325
06/12/2024,Frozen,M0306
06/12/2024,Beverages,M0268
06/12/2024,Personal Care,M0204
06/12/2024,Snacks,M0341
06/12/2024,Snacks,M0123
06/12/2024,Bakery,M0058
06/12/2024,Produce,M0339
06/12/2024,Produce,M0447
06/12/2024,Frozen,M0201
06/12/2024,Personal Care,M0491
06/12/2024,Produce,M0433
06/12/2024,Produce,M0112
06/12/2024,Snacks,M0128
06/12/2024,Produce,M0036
06/12/2024,Snacks,M0234
06/12/2024,Produce,M0310
06/12/2024,Snacks,M0047
06/12/2024,Bakery,M0115
07/12/2024,Dairy,M0171
07/12/2024,Beverages,M0210
07/12/2024,Frozen,M0296
07/12/2024,Meat,M0089
07/12/2024,Meat,M0167
07/12/2024,Canned Goods,M0028
07/12/2024,Bakery,M0238
07/12/2024,Produce,M0336
07/12/2024,Frozen,M0063
07/12/2024,Beverages,M0448
07/12/2024,Bakery,M0255
07/12/2024,Produce,M0396
07/12/2024,Meat,M0041
07/12/2024,Meat,M0500
07/12/2024,Meat,M0029
07/12/2024,Canned Goods,M0279
07/12/2024,Snacks,M0469
07/12/2024,Bakery,M0080
07/12/2024,Produce,M0051
07/12/2024,Meat,M0112
07/12/2024,Produce,M0361
07/12/2024,Canned Goods,M0301
07/12/2024,Snacks,M0090
07/12/2024,Beverages,M0229
07/12/2024,Frozen,M0150
07/12/2024,Produce,M0243
07/12/2024,Dairy,M0138
07/12/2024,Produce,M0135
07/12/2024,Produce,M0457
07/12/2024,Snacks,M0089
07/12/2024,Produce,M0494
07/12/2024,Dairy,M0015
07/12/2024,Beverages,M0333
08/12/2024,Produce,M0474
08/12/2024,Produce,M0232
08/12/2024,Bakery,M0184
08/12/2024,Snacks,M0359
08/12/2024,Produce,M0275
08/12/2024,Snacks,M0430
08/12/2024,Bakery,M0399
08/12/2024,Snacks,M0032
08/12/2024,Bakery,M0177
08/12/2024,Canned Goods,M0405
08/12/2024,Produce,M0065
08/12/2024,Produce,M0198
08/12/2024,Snacks,M0027
08/12/2024,Bakery,M0151
08/12/2024,Snacks,M0303
08/12/2024,Meat,M0479
08/12/2024,Household,M0268
08/12/2024,Bakery,M0085
08/12/2024,Meat,M0500
08/12/2024,Snacks,M0066
08/12/2024,Bakery,M0133
08/12/2024,Personal Care,M0393
09/12/2024,Personal Care,M0023
09/12/2024,Snacks,M0355
09/12/2024,Produce,M0037
09/12/2024,Meat,M0107
09/12/2024,Personal Care,M0297
09/12/2024,Meat,M0229
09/12/2024,Meat,M0313
09/12/2024,Canned Goods,M0097
09/12/2024,Frozen,M0281
09/12/2024,Produce,M0110
09/12/2024,Dairy,M0037
09/12/2024,Canned Goods,M0040
09/12/2024,Produce,M0085
09/12/2024,Beverages,M0302
09/12/2024,Snacks,M0188
09/12/2024,Canned Goods,M0240
09/12/2024,Produce,M0358
09/12/2024,Meat,M0488
09/12/2024,Produce,M0354
09/12/2024,Snacks,M0019
09/12/2024,Household,M0347
09/12/2024,Beverages,M0393
09/12/2024,Snacks,M0325
09/12/2024,Produce,M0261
10/12/2024,Dairy,M0489
10/12/2024,Bakery,M0181
10/12/2024,Produce,M0077
10/12/2024,Produce,M0374
10/12/2024,Bakery,M0116
10/12/2024,Canned Goods,M0445
10/12/2024,Household,M0067
10/12/2024,Frozen,M0013
10/12/2024,Produce,M0092
10/12/2024,Personal Care,M0246
10/12/2024,Bakery,M0267
10/12/2024,Meat,M0139
10/12/2024,Produce,M0341
10/12/2024,Produce,M0244
10/12/2024,Snacks,M0341
10/12/2024,Meat,M0391
10/12/2024,Bakery,M0273
10/12/2024,Produce,M0304
10/12/2024,Household,M0398
10/12/2024,Frozen,M0191
10/12/2024,Produce,M0448
10/12/2024,Dairy,M0097
10/12/2024,Bakery,M0331
10/12/2024,Snacks,M0205
11/12/2024,Canned Goods,M0351
11/12/2024,Bakery,M0111
11/12/2024,Household,M0442
11/12/2024,Canned Goods,M0361
11/12/2024,Bakery,M0320
11/12/2024,Snacks,M0222
11/12/2024,Meat,M0440
11/12/2024,Bakery,M0226
11/12/2024,Beverages,M0210
11/12/2024,Canned Goods,M0396
11/12/2024,Dairy,M0419
11/12/2024,Produce,M0071
11/12/2024,Beverages,M0489
11/12/2024,Household,M0360
11/12/2024,Frozen,M0089
11/12/2024,Canned Goods,M0262
11/12/2024,Personal Care,M0449
11/12/2024,Beverages,M0366
11/12/2024,Snacks,M0464
11/12/2024,Beverages,M0188
11/12/2024,Produce,M0112
11/12/2024,Snacks,M0452
11/12/2024,Snacks,M0413
11/12/2024,Meat,M0422
12/12/2024,Produce,M0468
12/12/2024,Produce,M0370
12/12/2024,Produce,M0443
12/12/2024,Produce,M0405
12/12/2024,Produce,M0321
12/12/2024,Produce,M0093
12/12/2024,Produce,M0408
12/12/2024,Canned Goods,M0158
12/12/2024,Personal Care,M0360
12/12/2024,Household,M0099
12/12/2024,Produce,M0225
12/12/2024,Snacks,M0340
12/12/2024,Meat,M0441
12/12/2024,Produce,M0208
12/12/2024,Meat,M0073
12/12/2024,Beverages,M0479
12/12/2024,Frozen,M0401
12/12/2024,Household,M0059
